"","NameBankID","EOLID","NameFound","NameConfirmed","Titles"
"6568","9509221","5182191","Cereus flexuosus","Cereus flexuosus Engelm. ex J.M. Coult.",NA
"6569","1841494","5182250","Cereus gummosus","Cereus gummosus Engelm.",NA
"6576","544195","311511","Vulpes macrotis devius","Vulpes macrotis Merriam, 1888",NA
"6602","","5116715","Lagasca","Lagasca Cav.",NA
"6618","","5182244","Cereus guatemalensis","Cereus guatemalensis (Britton & J. N. Rose) Vaupel",NA
"6619","","5182269","Cereus hirschtianus","Cereus hirschtianus K. Schum.",NA
"6665","602038","596860","Cereus pentagonus","Cereus pentagonus (L.) Haw.",NA
"6695","3474507","5176195","Acanthocereus occidentalis","Acanthocereus occidentalis",NA
"6705","9519248","5182682","Cereus schrankii","Cereus schrankii Zucc. ex Seitz",NA
"6714","","5191338","Heliocereus schrankii","Heliocereus schrankii (Zucc. ex Seitz) Britton & J. N. Rose",NA
"6715","","5191347","Heliocereus speciosus","Heliocereus speciosus D. Don (1824)",NA
"6733","","5184570","Epiphyllum ackermannii","Epiphyllum ackermannii Haw.",NA
"6750","9067315","5181864","Cereus amecamensis","Cereus amecamensis Heese in Rother",NA
"6769","3474730","5189267","Trichocereus chiloensis","Trichocereus chiloensis",NA
"6775","5857795","5196647","Trichocereus macrogonus","Trichocereus macrogonus (Salm-Dyck) Riccob.",NA
"6779","5771249","5189574","Trichocereus schickendantzii","Trichocereus schickendantzii",NA
"6787","","5182714","Cereus spachianus","Cereus spachianus Lem.",NA
"6801","5785199","5189422","Echinopsis lamprochlora","Echinopsis lamprochlora",NA
"6818","","5181953","Cereus bridgesii","Cereus bridgesii Salm-Dyck",NA
"6826","602035","488425","Cereus giganteus","Cereus giganteus Engelm.",NA
"6891","3455593","5276544","Molina","Molina",NA
"6903","5872446","5182174","Cereus fascicularis","Cereus fascicularis Meyen",NA
"6946","1841389","5189779","Eriosyce","Eriosyce",NA
"6982","448812","588904","Cereus gracilis","Cereus gracilis Mill.",NA
"6994","2664653","596207","Harrisia aboriginum","Harrisia aboriginum",NA
"7008","2646293","588894","Cereus eriophorus","Cereus eriophorus",NA
"7075","3474792","5176993","Harrisia earlei","Harrisia earlei",NA
"7132","5770119","5187720","Borzicactus icosagonus","Borzicactus icosagonus",NA
"7158","1841525","5188252","Cleistocactus sepium","Cleistocactus sepium",NA
"7169","","5182116","Cereus decumbens","Cereus decumbens Vaupel",NA
"7182","","5188170","Cleistocactus chotaensis","Cleistocactus chotaensis A. Weber",NA
"7184","5784937","5188255","Cleistocactus serpens","Cleistocactus serpens",NA
"7196","2996653","8897669","Papago","Papago",NA
"7214","","5177019","Harrisia fernowii","Harrisia fernowii Britton, 1909",NA
"7219","5923690","5181853","Cereus alamosensis","Cereus alamosensis J. M. Coult.",NA
"7222","","5182712","Cereus sonorensis","Cereus sonorensis Runge ex Schum.",NA
"7228","","5195306","Rathbunia kerberi","Rathbunia kerberi (K. Schum.) Britton & J. N. Rose",NA
"7240","","72013","Melocactus","Melocactus Link & Otto",NA
"7265","9089939","5186663","Pilocereus fossulatus","Pilocereus fossulatus Labour.",NA
"7282","9036714","5181901","Cereus aurivillus","Cereus aurivillus K. Schum.",NA
"7283","5882213","5181918","Cereus baumannii","Cereus baumannii Lem.",NA
"7285","9515543","5182522","Cereus parviflorus","Cereus parviflorus K. Schum.",NA
"7312","3474616","5188257","Cleistocactus smaragdiflorus","Cleistocactus smaragdiflorus",NA
"7316","","5182348","Cereus laniceps","Cereus laniceps K. Schum.",NA
"7320","5784900","5188214","Cleistocactus laniceps","Cleistocactus laniceps",NA
"7328","5784896","5188203","Cleistocactus hyalacanthus","Cleistocactus hyalacanthus",NA
"7329","5784922","5188233","Cleistocactus parviflorus","Cleistocactus parviflorus",NA
"7335","","5182512","Cereus palmeri","Cereus palmeri Engelm. ex Coult.",NA
"7353","1841340","5193043","Myrtillocactus","Myrtillocactus",NA
"7365","3474916","5193051","Myrtillocactus cochal","Myrtillocactus cochal",NA
"7371","","5182054","Cereus cochal","Cereus cochal Orcutt",NA
"7382","","5182678","Cereus schenckii","Cereus schenckii J.A. Purpus",NA
"7392","","5182392","Cereus macrostibas","Cereus macrostibas K. Schum.",NA
"7419","","5182495","Cereus ocamponis","Cereus ocamponis Salm-Dyck",NA
"7426","5779802","5181817","Hylocereus guatemalensis","Hylocereus guatemalensis",NA
"7429","5766286","5184959","Hylocereus purpusii","Hylocereus purpusii",NA
"7446","3474805","5184958","Hylocereus polyrhizus","Hylocereus polyrhizus",NA
"7447","5764929","5184964","Hylocereus triangularis","Hylocereus triangularis",NA
"7452","2671532","482224","Hylocereus costaricensis","Hylocereus costaricensis",NA
"7487","9048769","5182730","Cereus stenopterus","Cereus stenopterus F.A.C. Weber",NA
"7525","9048698","5181967","Cereus calcaratus","Cereus calcaratus F.A.C. Weber",NA
"7546","5783852","5184952","Hylocereus minutiflorus","Hylocereus minutiflorus",NA
"7566","602036","11256193","Cereus grandiflorus","Cereus grandiflorus (L.) P. Mill.",NA
"7585","3475230","5185319","Selenicereus boeckmannii","Selenicereus boeckmannii",NA
"7590","5787364","5185288","Selenicereus hondurensis","Selenicereus hondurensis",NA
"7624","5766488","5185284","Selenicereus donkelaarii","Selenicereus donkelaarii",NA
"7639","9517058","5182611","Cereus pterogonus","Cereus pterogonus Lem.",NA
"7643","","5185291","Selenicereus kunthianus","Selenicereus kunthianus (hort. ex Salm-Dyck) Britton & Rose",NA
"7648","5893175","5182389","Cereus macdonaldiae","Cereus macdonaldiae Hook.",NA
"7682","9522387","5182816","Cereus vagans","Cereus vagans Brandegee",NA
"7715","","981360","Cereus fulgens","Derolus fulgens Holzschuh, 2005",NA
"7765","","5182804","Cereus tunilla","Cereus tunilla F.A.C. Weber",NA
"7822","","5182183","Cereus flagelliformis","Cereus flagelliformis (L.) Mill.",NA
"7825","9052955","5182367","Cereus leptophis","Cereus leptophis DC.",NA
"7845","9052936","5182186","Cereus flagriformis","Cereus flagriformis Zucc. ex Pfeiff.",NA
"7875","238543","16862","Craterellus wittii","Craterellus",NA
"7891","","5182033","Cereus chlorocarpus","Cereus chlorocarpus (Kunth) DC.",NA
"8096","2646250","588342","Ferocactus wislizenii","Ferocactus wislizenii",NA
"8099","2646291","72011","Ariocarpus","Ariocarpus",NA
"8100","","72696","Astrophytum","Astrophytum Lem.",NA
"8101","1841370","5187424","Austrocactus","Austrocactus",NA
"8103","3474707","5187897","Chamaecereus","Chamaecereus",NA
"8104","1841399","5188390","Copiapoa","Copiapoa",NA
"8105","1841395","5188729","Denmoza","Denmoza",NA
"8106","1584157","5188757","Discocactus","Discocactus",NA
"8108","","5189033","Echinofossulocactus","Echinofossulocactus Lawr.",NA
"8109","3475212","2876594","Echinomastus","Echinomastus",NA
"8112","","72047","Epithelantha","Epithelantha Weber ex N. L. Britton et J. N. Rose, 1922",NA
"8115","1841356","5190128","Frailea","Frailea",NA
"8117","3475241","2876631","Hamatocactus","Hamatocactus",NA
"8118","3410801","5338073","Hickenia","Hickenia",NA
"8119","378460","5187206","Homalocephala","Homalocephala",NA
"8120","1841347","5191675","Leuchtenbergia","Leuchtenbergia",NA
"8121","3474694","5191682","Lobivia","Lobivia",NA
"8122","","61748","Lophophora","Lophophora Coult.",NA
"8123","3411365","2900275","Malacocarpus","Malacocarpus",NA
"8125","1841341","113335","Neoporteria","Neoporteria",NA
"8126","3009474","5194161","Oroya","Oroya",NA
"8127","2646224","37867","Pediocactus","Pediocactus",NA
"8128","1841361","5195336","Rebutia","Rebutia",NA
"8129","2646213","38081","Sclerocactus","Sclerocactus",NA
"8130","1584170","5196037","Strombocactus","Strombocactus",NA
"8133","3475132","4523310","Utahia","Utahia",NA
"8134","5767553","5176148","Ariocarpus kotschoubeyanus","Ariocarpus kotschoubeyanus",NA
"8135","2663986","596962","Ariocarpus retusus","Ariocarpus retusus",NA
"8137","5758751","5182940","Astrophytum myriostigma","Astrophytum myriostigma",NA
"8138","5780872","5188439","Copiapoa coquimbana","Copiapoa coquimbana",NA
"8139","3474649","5188732","Denmoza rhodacantha","Denmoza rhodacantha",NA
"8140","3474651","5188762","Discocactus bahiensis","Discocactus bahiensis",NA
"8141","2646262","589131","Echinocactus horizonthalonius","Echinocactus horizonthalonius",NA
"8143","2769967","11255233","Echinocereus chloranthus","Echinocereus chloranthus",NA
"8144","2666796","487831","Echinocereus coccineus","Echinocereus coccineus",NA
"8145","2646253","589264","Echinocereus engelmannii","Echinocereus engelmannii",NA
"8146","2646255","589245","Echinocereus fendleri","Echinocereus fendleri",NA
"8147","","1245375","Echinocereus fitchii","Echinocereus fitchii Britt. & Rose",NA
"8148","3474679","5176570","Echinocereus grandis","Echinocereus grandis",NA
"8149","","476851","Echinocereus lloydii","Echinocereus lloydii Britton & J. N. Rose",NA
"8150","5760114","5176616","Echinocereus maritimus","Echinocereus maritimus",NA
"8151","2646257","588835","Echinocereus pentalophus","Echinocereus pentalophus",NA
"8152","5758769","5176726","Echinocereus sciurus","Echinocereus sciurus",NA
"8153","2646260","588773","Echinocereus viridiflorus","Echinocereus viridiflorus",NA
"8155","3474712","5189206","Echinopsis aurea","Echinopsis aurea",NA
"8156","5785203","5189425","Echinopsis leucantha","Echinopsis leucantha",NA
"8158","5785325","5189585","Echinopsis silvestrii","Echinopsis silvestrii",NA
"8159","","5189635","Echinopsis turbinata","Echinopsis turbinata Zuccarini",NA
"8160","2769963","11255952","Ferocactus acanthodes","Ferocactus acanthodes",NA
"8161","5760918","5184131","Ferocactus diguetii","Ferocactus diguetii",NA
"8162","5767634","5184137","Ferocactus flavovirens","Ferocactus flavovirens",NA
"8163","2646248","479882","Ferocactus hamatacanthus","Ferocactus hamatacanthus",NA
"8164","5766252","5184156","Ferocactus latispinus","Ferocactus latispinus",NA
"8166","","5184200","Ferocactus rectispinus","Ferocactus rectispinus (Engelm. ex J.M. Coult.) Britton & Rose",NA
"8167","3474771","5184222","Ferocactus townsendianus","Ferocactus townsendianus",NA
"8168","2646249","588349","Ferocactus viridescens","Ferocactus viridescens",NA
"8169","2667098","487704","Ferocactus wislizeni","Ferocactus wislizeni",NA
"8171","5785966","5190746","Gymnocalycium mostii","Gymnocalycium mostii",NA
"8172","5785968","5190753","Gymnocalycium multiflorum","Gymnocalycium multiflorum",NA
"8176","2782094","10675136","Homalocephala texensis","Homalocephala texensis",NA
"8177","5770784","5189274","Lobivia cinnabarina","Lobivia cinnabarina",NA
"8178","5771093","5191844","Lobivia corbula","Lobivia corbula",NA
"8179","5771040","5192103","Lobivia lateritia","Lobivia lateritia",NA
"8180","5771176","5189499","Lobivia pentlandii","Lobivia pentlandii",NA
"8181","2667933","486998","Lophophora williamsii","Lophophora williamsii",NA
"8186","3474913","5192936","Mila caespitosa","Mila caespitosa",NA
"8187","","5189898","Neoporteria subgibbosa","Neoporteria subgibbosa (Haw.) Britton & J. N. Rose",NA
"8188","2646230","589488","Pediocactus simpsonii","Pediocactus simpsonii",NA
"8189","5787257","5195528","Rebutia minuscula","Rebutia minuscula",NA
"8190","2646217","589545","Sclerocactus polyancistrus","Sclerocactus polyancistrus",NA
"8191","2646220","587488","Sclerocactus whipplei","Sclerocactus whipplei",NA
"8192","2646292","588921","Ariocarpus fissuratus","Ariocarpus fissuratus",NA
"8195","5784569","5187425","Austrocactus bertinii","Austrocactus bertinii",NA
"8197","1671992","5189265","Chamaecereus silvestrii","Chamaecereus silvestrii",NA
"8198","5775733","5188418","Copiapoa cinerea","Copiapoa cinerea",NA
"8199","5780882","5188464","Copiapoa echinoides","Copiapoa echinoides",NA
"8200","3474625","5188508","Copiapoa marginata","Copiapoa marginata",NA
"8203","5758759","5176486","Echinocereus adustus","Echinocereus adustus",NA
"8206","5766116","5176510","Echinocereus brandegeei","Echinocereus brandegeei",NA
"8209","2780167","11255293","Echinocereus ctenoides","Echinocereus ctenoides",NA
"8210","5785036","5176546","Echinocereus delaetii","Echinocereus delaetii",NA
"8211","","8718235","Echinocereus dubius","Echinocereus dubius Rumpler",NA
"8212","2646254","591085","Echinocereus enneacanthus","Echinocereus enneacanthus",NA
"8216","5758763","5176582","Echinocereus knippelianus","Echinocereus knippelianus",NA
"8217","","5176597","Echinocereus leeanus","Echinocereus leeanus (Hook.) Lemaire in Forster",NA
"8219","5758765","5176605","Echinocereus longisetus","Echinocereus longisetus",NA
"8220","","5176611","Echinocereus luteus","Echinocereus luteus Britton & J. N. Rose",NA
"8223","","5176622","Echinocereus merkeri","Echinocereus merkeri Hildmann in Schumann",NA
"8224","2780172","10471539","Echinocereus mojavensis","Echinocereus mojavensis",NA
"8227","2646256","589113","Echinocereus pectinatus","Echinocereus pectinatus",NA
"8229","2666799","487832","Echinocereus polyacanthus","Echinocereus polyacanthus",NA
"8230","5758767","5176673","Echinocereus pulchellus","Echinocereus pulchellus",NA
"8231","2646258","588764","Echinocereus reichenbachii","Echinocereus reichenbachii",NA
"8232","2666802","486523","Echinocereus rigidissimus","Echinocereus rigidissimus",NA
"8236","","5176709","Echinocereus scheeri","Echinocereus scheeri (Salm-Dyck) Scheer, 1856",NA
"8237","3474676","5176729","Echinocereus scopulorum","Echinocereus scopulorum",NA
"8239","2666803","486524","Echinocereus stramineus","Echinocereus stramineus",NA
"8240","5760178","5176750","Echinocereus subinermis","Echinocereus subinermis",NA
"8241","2646259","588770","Echinocereus triglochidiatus","Echinocereus triglochidiatus",NA
"8244","5785074","5189175","Echinopsis ancistrophora","Echinopsis ancistrophora",NA
"8245","5785109","5189246","Echinopsis calochlora","Echinopsis calochlora",NA
"8248","5785229","5189454","Echinopsis mirabilis","Echinopsis mirabilis",NA
"8249","5785237","5189467","Echinopsis obrepanda","Echinopsis obrepanda",NA
"8250","5785244","5189481","Echinopsis oxygona","Echinopsis oxygona",NA
"8251","5785284","5189543","Echinopsis rhodotricha","Echinopsis rhodotricha",NA
"8255","5785363","5189630","Echinopsis tubiflora","Echinopsis tubiflora",NA
"8256","2646246","589279","Epithelantha micromeris","Epithelantha micromeris",NA
"8257","","5191157","Hamatocactus setispinus","Hamatocactus setispinus (Engelm.) Britton & J. N. Rose",NA
"8258","5766292","5191676","Leuchtenbergia principis","Leuchtenbergia principis",NA
"8261","3474719","5191760","Lobivia boliviensis","Lobivia boliviensis",NA
"8267","5770941","5189378","Lobivia haematantha","Lobivia haematantha",NA
"8268","","5192120","Lobivia longispina","Lobivia longispina Britton & J. N. Rose",NA
"8270","5771233","5192297","Lobivia saltensis","Lobivia saltensis",NA
"8271","","5192328","Lobivia shaferi","Lobivia shaferi Britton & J. N. Rose",NA
"8274","5786177","5192711","Matucana haynei","Matucana haynei",NA
"8282","5787240","5195458","Rebutia fiebrigii","Rebutia fiebrigii",NA
"8285","5787266","5195599","Rebutia pygmaea","Rebutia pygmaea",NA
"8286","5787278","5195669","Rebutia steinmannii","Rebutia steinmannii",NA
"8287","5767899","5196039","Strombocactus disciformis","Strombocactus disciformis",NA
"8288","2664317","594932","Astrophytum asterias","Astrophytum asterias",NA
"8290","5767562","5182967","Astrophytum ornatum","Astrophytum ornatum",NA
"8293","1672208","2943366","Echinocactus grusonii","Echinocactus grusonii",NA
"8294","5769095","5183510","Echinocactus ingens","Echinocactus ingens",NA
"8296","2646263","593159","Echinocactus polycephalus","Echinocactus polycephalus",NA
"8302","9082226","5189055","Echinofossulocactus crispatus","Echinofossulocactus crispatus (DC.) Lawr.",NA
"8309","2780189","11255711","Echinomastus intertextus","Echinomastus intertextus",NA
"8310","5766215","5186157","Echinomastus unguispinus","Echinomastus unguispinus",NA
"8313","","5184111","Ferocactus alamosanus","Ferocactus alamosanus (Britton & Rose) Britton & Rose, 1922",NA
"8314","","8718103","Ferocactus covillei","Ferocactus covillei Britton & J. N. Rose",NA
"8315","","5184129","Ferocactus crassihamatus","Ferocactus crassihamatus (F.A.C. Weber) Britton & Rose",NA
"8316","3474770","5184133","Ferocactus echidne","Ferocactus echidne",NA
"8317","3474767","5184138","Ferocactus fordii","Ferocactus fordii",NA
"8320","5767642","5184168","Ferocactus macrodiscus","Ferocactus macrodiscus",NA
"8322","","5184176","Ferocactus nobilis","Ferocactus nobilis (L.) Britton & J. N. Rose",NA
"8323","3474764","5184179","Ferocactus peninsulae","Ferocactus peninsulae",NA
"8326","5767647","5184208","Ferocactus robustus","Ferocactus robustus",NA
"8327","","5184209","Ferocactus rostii","Ferocactus rostii Britton & Rose",NA
"8328","5772261","5184214","Ferocactus stainesii","Ferocactus stainesii",NA
"8334","5785839","5190523","Gymnocalycium anisitsii","Gymnocalycium anisitsii",NA
"8335","5772348","5190590","Gymnocalycium damsii","Gymnocalycium damsii",NA
"8336","5785874","5190601","Gymnocalycium denudatum","Gymnocalycium denudatum",NA
"8338","5772578","5190692","Gymnocalycium kurtzianum","Gymnocalycium kurtzianum",NA
"8339","5785948","5190701","Gymnocalycium leeanum","Gymnocalycium leeanum",NA
"8342","5785962","5190723","Gymnocalycium mihanovichii","Gymnocalycium mihanovichii",NA
"8343","5785964","5190730","Gymnocalycium monvillei","Gymnocalycium monvillei",NA
"8344","5785970","5190759","Gymnocalycium netrelianum","Gymnocalycium netrelianum",NA
"8346","5786008","5190877","Gymnocalycium spegazzinii","Gymnocalycium spegazzinii",NA
"8348","5786054","5190907","Gymnocalycium uruguayense","Gymnocalycium uruguayense",NA
"8369","5780149","5188799","Discocactus heptacanthus","Discocactus heptacanthus",NA
"8370","5780151","5188825","Discocactus placentiformis","Discocactus placentiformis",NA
"8372","5783692","5190293","Frailea pumila","Frailea pumila",NA
"8376","608767","589494","Utahia sileri","Utahia sileri",NA
"8394","","38294","Coryphantha","Coryphantha (Engelmann) Lemaire, 1868",NA
"8411","9079219","5176479","Echinocereus acifer","Echinocereus acifer (Otto) Lemaire in Forster",NA
"8423","","1284337","Echinocereus octacanthus","Echinocereus octacanthus (Muehlenpfordt) Britt. & Rose",NA
"8425","5766163","5176659","Echinocereus pensilis","Echinocereus pensilis",NA
"8439","3474677","5176500","Echinocereus barthelowanus","Echinocereus barthelowanus",NA
"8443","5762669","5176528","Echinocereus cinerascens","Echinocereus cinerascens",NA
"8444","9079673","5176540","Echinocereus conglomeratus","Echinocereus conglomeratus C.F. Först.",NA
"8446","2671952","595229","Echinocereus dasyacanthus","Echinocereus dasyacanthus",NA
"8458","5766161","5176642","Echinocereus palmeri","Echinocereus palmeri",NA
"8459","2666798","486520","Echinocereus papillosus","Echinocereus papillosus",NA
"8460","9074486","5183745","Echinocereus pectinalus","Echinocactus pectinatus Scheidw.",NA
"8496","5878048","5182443","Cereus mojavensis","Cereus mojavensis Engelm. & J. M. Bigelow",NA
"8517","9515618","5182528","Cereus paucispinus","Cereus paucispinus Engelm.",NA
"8555","4504393","13212936","Madera","Madera",NA
"8556","9507186","5182080","Cereus conoideus","Cereus conoideus Engelm. & J.M. Bigelow",NA
"8587","9081174","5176662","Echinocereus phoeniceus","Echinocereus phoeniceus Rumpler",NA
"8615","1841496","5182032","Cereus chloranthus","Cereus chloranthus Engelm.",NA
"8633","3879150","1264441","Echinocereus viridiflorus cylindricus","Echinocereus viridiflorus cylindricus",NA
"8657","9072394","5181927","Cereus berlandieri","Cereus berlandieri Engelm.",NA
"8658","8283077","5181935","Cereus blanckii","Cereus blanckii",NA
"8662","2646252","589270","Echinocereus berlandieri","Echinocereus berlandieri",NA
"8682","2627651","48105","Reynosa","Reynosa",NA
"8691","9081320","5176671","Echinocereus procumbens","Echinocereus procumbens Rumpler",NA
"8748","613789","1246493","Echinocereus caespitosus","Echinocereus caespitosus (Engelm.) Engelm.",NA
"8770","1743763","11255170","Cereus pectinatus rigidissimus","Cereus pectinatus var. rigidissimus Engelm.",NA
"8775","613785","1284359","Fchinocereus baileyi","Echinocereus baileyi Rose",NA
"8790","","5182533","Cereus pectinatus","Cereus pectinatus (Scheidw.) Engelm.",NA
"8823","4283789","13308301","Paulus","Paulus",NA
"8868","","5182176","Cereus fendleri","Cereus fendleri Engelm.",NA
"8894","","5182152","Cereus engelmannii","Cereus engelmannii Parry ex Engelm.",NA
"8905","1841485","5182132","Cereus dubius","Cereus dubius Engelm.",NA
"8913","1841483","5182731","Cereus stramineus","Cereus stramineus Engelm.",NA
"8920","4519267","8989620","Rinconada","Rinconada",NA
"8932","9512985","5182384","Cereus longisetus","Cereus longisetus Engelm.",NA
"8940","","11255991","Echinocactus bicolor","Echinocactus bicolor Galeotti",NA
"9029","5771087","5191773","Lobivia caespitosa","Lobivia caespitosa",NA
"9033","3474715","5191925","Lobivia ferox","Lobivia ferox",NA
"9038","3474713","5192186","Lobivia pampana","Lobivia pampana",NA
"9071","9526522","5183229","Echinocactus cinnabarinus","Echinocactus cinnabarinus Hook.",NA
"9129","5785302","5189575","Echinopsis scheeriana","Echinopsis schieliana",NA
"9186","5785227","5189452","Echinopsis minuana","Echinopsis minuana",NA
"9199","","5189169","Echinopsis albispinosa","Echinopsis albispinosa K. Schum.",NA
"9202","5785089","5189224","Echinopsis baldiana","Echinopsis baldiana",NA
"9203","5785097","2918120","Echinopsis bridgesii","Echinopsis bridgesii",NA
"9206","5785161","5189337","Echinopsis eyriesii","Echinopsis eyriesii",NA
"9208","5781397","5189356","Echinopsis formosa","Echinopsis formosa",NA
"9211","5785207","5189436","Echinopsis mamillosa","Echinopsis mamillosa",NA
"9223","2472242","80975","Colonia","Colonia",NA
"9229","8907148","5189638","Echinopsis valida","Echinopsis valida Monv. ex Salm-Dyck",NA
"9307","","5189366","Echinopsis gemmata","Echinopsis gemmata Schum. (1896)",NA
"9385","5771050","5189448","Echinopsis melanopotamica","Echinopsis melanopotamica",NA
"9399","","5189289","Echinopsis cristata","Echinopsis cristata Salm-Dyck",NA
"9447","9084016","5189362","Echinopsis formosissima","Echinopsis formosissima Labour.",NA
"9484","","38299","Ferocactus","Ferocactus N. L. Britton et J. N. Rose, 1922",NA
"9547","5765997","5176170","Ariocarpus trigonus","Ariocarpus trigonus",NA
"9550","3474846","5179513","Mammillaria elongata","Mammillaria elongata",NA
"9565","9524213","5180369","Mammillaria retusa","Mammillaria retusa Pfeiff.",NA
"9566","","1138447","Mammillaria trigona","Maxillaria trigona C. Schweinf.",NA
"9577","617681","589012","Mammillaria sulcata","Mammillaria sulcata Engelm.",NA
"9621","5783608","5188415","Copiapoa cinerascens","Copiapoa cinerascens",NA
"9625","3474626","5188511","Copiapoa megarhiza","Copiapoa megarhiza",NA
"9664","9525111","5183126","Echinocactus ambiguus","Echinocactus ambiguus Hildm. ex K. Schum.",NA
"9665","","5183182","Echinocactus bridgesii","Echinocactus bridgesii Pfeiff.",NA
"9690","613775","1246094","Echinocactus simpsonii","Echinocactus simpsonii Engelm.",NA
"9702","5876912","5180162","Mammillaria papyracantha","Mammillaria papyracantha Engelm.",NA
"9707","","485043","Toumeya papyracantha","Toumeya papyracantha (Engelm.) Britt. & Rose",NA
"9714","617664","1284412","Mammillaria micromeris","Mammillaria micromeris Engelm.",NA
"9736","3475122","5193598","Notocactus","Notocactus",NA
"9771","5786128","5179634","Mammillnria atrata","Mammillaria albata",NA
"9849","9032598","5183752","Echinocactus peruvianus","Echinocactus peruvianus K. Schum.",NA
"9854","5786817","5194175","Oroya peruviana","Oroya peruviana",NA
"9869","1745149","484604","Echinocactns setispinus hamatus","Echinocactus setispinus var. hamatus (Muehlenpfordt) Engelm.",NA
"9874","602012","11255985","Echinocactus setispinus","Echinocactus setispinus Engelm.",NA
"9920","2663679","1084030","Agave lophantha","Agave lophantha",NA
"9928","1841355","5195984","Stenocactus","Stenocactus",NA
"9938","9525444","5183146","Echinocactus arrigens","Echinocactus arrigens Link",NA
"9942","","5183320","Echinocactus dichroacanthus","Echinocactus dichroacanthus Mart.",NA
"9944","9529528","5183435","Echinocactus grandicornis","Echinocactus grandicornis Lem.",NA
"9949","8379268","5196011","Echinocactus obvallatus","Echinocactus obvallatus",NA
"9952","9078698","5184024","Echinocactus violaciflorus","Echinocactus violaciflorus Quehl",NA
"9962","9532985","5183660","Echinocactus multicostatus","Echinocactus multicostatus Hildm.",NA
"9964","","5184040","Echinocactus wippermannii","Echinocactus wippermannii Muehlenpf.",NA
"9977","9531386","5183548","Echinocactus lamellosus","Echinocactus lamellosus A. Dietr.",NA
"10045","","5189133","Echinofossulocactus tricuspidatus","Echinofossulocactus tricuspidatus (Scheidw.) Britton & J. N. Rose",NA
"10120","","5183971","Echinocactus teretispinus","Echinocactus teretispinus Lem.",NA
"10125","5766234","5184120","Ferocactus chrysacanthus","Ferocactus chrysacanthus",NA
"10142","5767636","5184142","Ferocactus glaucescens","Ferocactus glaucescens",NA
"10155","","5184210","Ferocactus santa-maria","Ferocactus santa-maria Britton & Rose, 1922",NA
"10220","","5183277","Echinocactus cylindraceus","Echinocactus cylindraceus Engelm. ()",NA
"10261","9076042","5183840","Echinocactus robustus","Echinocactus robustus Link & Otto",NA
"10262","","11255967","Echinocactus viridescens","Echinocactus viridescens Torr. & A. Gray",NA
"10272","","5183336","Echinocactus echidna","Echinocactus echidne DC.",NA
"10288","","5183120","Echinocactus alamosanus","Echinocactus alamosanus Britton & J. N. Rose",NA
"10308","","23529935","Echinocactus flavovirens","Echinocactus flavovirens Scheidw.",NA
"10324","2997245","20419","Cumbre","Cumbre",NA
"10343","9531806","5183574","Echinocactus limitus","Echinocactus limitus Engelm. ex J.M. Coult.",NA
"10354","613770","11255701","Echinocactus johnsonii","Echinocactus johnsonii Parry ex Engelm.",NA
"10357","9077418","5183932","Echinocactus spiralis","Echinocactus spiralis Karw. ex Pfeiff.",NA
"10391","","589633","Echinocactus glaucus","Echinocactus glaucus (J. A. Purpus ex K. Schum.) L. Benson",NA
"10421","613776","1283449","Echinocactus sinuatus","Echinocactus sinuatus A. Dietr.",NA
"10449","897688","34123","Victoria","Victoria",NA
"10461","","5183816","Echinocactus rafaelensis","Echinocactus rafaelensis J.A. Purpus",NA
"10473","","11255691","Echinocactus erectocentrus","Echinocactus erectocentrus J. M. Coult.",NA
"10474","9078558","5184007","Echinocactus unguispinus","Echinocactus unguispinus Engelm.",NA
"10476","2780188","485039","Echinomastus erectocentrus","Echinomastus erectocentrus",NA
"10479","","38432","Thelocactus","Thelocactus (K. Schum.) Britton & J. N. Rose",NA
"10532","5772572","5190547","Gymnocalycium brachyanthum","Gymnocalycium brachyanthum",NA
"10534","5785892","5190640","Gymnocalycium gibbosum","Gymnocalycium gibbosum",NA
"10545","5786004","5190865","Gymnocalycium schickendantzii","Gymnocalycium schickendantzii",NA
"10586","5785940","5190678","Gymnocalycium hyptiacanthum","Gymnocalycium hyptiacanthum",NA
"10619","5772381","5190836","Gymnocalycium reductum","Gymnocalycium reductum",NA
"10672","9525546","5190537","Echinocactus baldianus","Echinocactus baldianus",NA
"10729","2646264","404143","Echinocactus texensis","Echinocactus texensis",NA
"10752","","5183437","Echinocactus grandis","Echinocactus grandis J. N. Rose",NA
"10804","","1284340","Echinocactus polycephalus xeranthemoides","Echinocactus polycephalus var. xeranthemoides J. M. Coult.",NA
"10816","9525094","5183125","Echinocactus amazonicus","Echinocactus amazonicus Witt",NA
"10824","5779375","5183738","Echinocactus parryi","Echinocactus parryi",NA
"10882","5762022","5180581","Mammillaria spinosissima","Mammillaria spinosissima",NA
"10947","602011","11256299","Echinocactus asterias","Echinocactus asterias Zucc.",NA
"10956","5762650","5182902","Astrophytum capricorne","Astrophytum capricorne",NA
"10960","5876862","5183196","Echinocactus capricornis","Echinocactus capricornis A. Dietr.",NA
"11165","","1128073","Candida cristata","Vanda cristata Lindl.",NA
"11174","9058179","5194392","Cactus (Cereus) linkii","Cactus linkii Lehm.",NA
"11207","","898750","Echinocactus tenuissimus","Actinocyclus tenuissimus Cleve, 1878",NA
"11294","","5183527","Echinocactus islayensis","Echinocactus islayensis Foerster",NA
